id,name,shop,price,url
672,Laptop Lenovo ThinkPad E14 Gen 4 21E300DQVA (Core i5-1235U | 8GB | 256GB | Iris Xe Graphics | 14 inch FHD | No OS | Đen),Anphat computer,18.690.000,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-e14-gen-4-21e300dqva.html
673,Laptop Lenovo ThinkBook 15 G4 IAP 21DJ00CMVN (Core i5-1235U | 8GB | 256GB | Intel Iris Xe | 15.6 inch FHD | NoOS | Xám),Anphat computer,16.999.000,https://www.anphatpc.com.vn/laptop-lenovo-thinkbook-15-g4-iap-21dj00cmvn.html
674,Laptop Lenovo ThinkBook 14 G4 IAP 21DH00B1VN (Core i7-1255U | 8GB | 512GB | Intel Iris Xe | 14 inch FHD | NoOS | Xám),Anphat computer,20.499.000,https://www.anphatpc.com.vn/laptop-lenovo-thinkbook-14-g4-iap-21dh00b1vn.html
675,Laptop Lenovo ThinkBook 13s G4 IAP 21AR005PVN (Core i7-1260P | 16GB | 512GB | Intel Iris Xe | 13.3 inch WQXGA | Win 11 | Xám),Anphat computer,26.290.000,https://www.anphatpc.com.vn/laptop-lenovo-thinkbook-13s-g4-iap-21ar005pvn.html
676,Laptop Lenovo IdeaPad 3 14IAU7 82RJ001BVN (Core i5-1235U | 8GB | 512GB | Intel Iris Xe | 14 inch FHD | Win 11 | Xanh),Anphat computer,14.999.000,https://www.anphatpc.com.vn/laptop-lenovo-ideapad-3-14iau7-82rj001bvn.html
677,Laptop Dell Inspiron 14 7420 1YT85 (Core™ i7-1255U | 16GB | 512GB | NVIDIA MX550 | 14 inch FHD+ | Windows 11 Home | Bạc),Anphat computer,30.890.000,https://www.anphatpc.com.vn/laptop-dell-inspiron-14-7420-1yt85.html
678,Laptop Dell Inspiron T7420 N4I5021W (Core i5-1235U | 8GB | 512GB | Intel Iris Xe | 14 inch FHD | Win 11 | Office | Bạc),Anphat computer,22.390.000,https://www.anphatpc.com.vn/laptop-dell-inspiron-t7420-n4i5021w.html
679,Laptop Dell Vostro 5320 V3I7005W (Core i7 - 1260P | 16GB | 512GB | Intel Iris Xe | 13.3 inch FHD+ | Win 11 | Office | Xám),Anphat computer,26.790.000,https://www.anphatpc.com.vn/laptop-dell-vostro-5320-v3i7005w.html
680,Laptop MSI Modern 14 B11MOU 1033VN (Core™ i7-1195G7 | 8GB | 512GB | Intel Iris Xe | 14 inch FHD | Win 11 | Xám),Anphat computer,14.990.000,https://www.anphatpc.com.vn/laptop-msi-modern-14-b11mou-1033vn.html
681,Laptop MSI Modern 14 B11SBU 668VN (Core™ i5-1155G7 | 8GB | 512GB | MX450 2GB | 14 inch FHD | Win 10 | Xám),Anphat computer,15.590.000,https://www.anphatpc.com.vn/laptop-msi-modern-14-b11sbu-668vn.html
682,Laptop MSI Modern 14 B11MOU 1034VN (Core i5-1155G7 | 8GB | 512GB | Intel Iris Xe | 14 inch FHD | Win 11 Home | Gray),Anphat computer,14.490.000,https://www.anphatpc.com.vn/laptop-msi-modern-14-b11mou-1034vn.html
